cell,lon,lat,range,updated
21103635,1.5119,41.7323,1000,1720073778
21103637,1.4976,41.7376,1000,1720073827
21260716,1.4135,41.7351,1000,1720074112
245081095,1.3859,41.7286,1000,1720074251
73221911,-3.4973,40.4493,1000,1720077947
262515065,-0.8238,41.5713,1000,1720085181
38414427,-0.9392,41.6706,1000,1720086316
112474888,1.2292,41.1117,1000,1720088659
50517000,-2.5686,41.0049,1000,1720102802
263253360,-1.4005,41.4814,1000,1720138754
110098445,1.5063,41.2036,1000,1720139933
110963464,1.5234,41.2191,1000,1720139970
128110103,-0.5768,41.5421,1000,1720147176
128049940,-0.9948,41.646,1000,1720149257
50393345,-3.0357,40.7424,1000,1720149841
177216258,2.8564,41.8937,1000,1720150459
142237700,-0.8943,41.6473,1000,1720154675
245590957,0.6775,41.6154,1000,1720156548
104985364,-6.1512,37.6363,1000,1720161861
20614681,2.0773,41.3141,1000,1720162374
242519979,-2.4148,41.1711,1000,1720180367
128155146,-0.9388,41.62,1000,1720230211
58899233,-3.8253,38.0892,1000,1720230706
262818056,-1.5103,41.2951,1000,1720234899
263052399,-1.7202,41.312,1000,1720235634
105033227,-6.0378,37.4456,1000,1720243916
73483015,-3.499,40.4467,1000,1720272698
69144077,-7.7105,43.2613,1000,1720365362
69144074,-7.7153,43.2545,1000,1720365363
69144094,-7.7224,43.2515,1290,1720993682
69159179,-7.7348,43.2212,2747,1720365363
69192971,-7.7338,43.2242,1000,1720365363
69144084,-7.7347,43.2244,1340,1720993682
69138186,-7.7353,43.2206,1000,1720365363
69144085,-7.7332,43.2263,1984,1720993682
69159178,-7.7391,43.2051,1119,1720993682
69159189,-7.7472,43.1883,1000,1720993682
69159188,-7.7556,43.1807,1000,1720365363
69140521,-7.7626,43.1769,1000,1720365363
69140520,-7.7772,43.1742,1125,1720365363
69140490,-7.8122,43.1802,2104,1720365364
69140493,-7.8266,43.1848,1000,1720365363
69179167,-7.86,43.1896,1035,1720365364
69130507,-7.8709,43.1922,1000,1720365364
69130506,-7.8902,43.1912,1218,1720365364
69130526,-7.9238,43.1893,2243,1720365364
69161994,-7.9207,43.1897,1501,1720365364
69130529,-7.9347,43.19,1000,1720365364
69161995,-7.9632,43.1926,1458,1720365364
38488599,-8.1254,43.2394,1000,1720365365
38488589,-8.1418,43.242,1000,1720365365
38486295,-8.1478,43.2451,1000,1720329068
38439946,-8.1817,43.2533,1000,1720365365
38536724,-8.18,43.2512,1000,1720365365
38536714,-8.1894,43.261,1000,1720365365
38536734,-8.2087,43.2605,1082,1720365366
38429719,-8.2234,43.2615,1000,1720365366
38456340,-8.23,43.2671,1000,1720365366
38456350,-8.2372,43.2696,1000,1720365366
38512138,-8.2458,43.2592,2512,1720365366
38427412,-8.2434,43.2679,1000,1720365366
38427404,-8.2484,43.2713,1000,1720365366
38429718,-8.2497,43.2727,1000,1720365366
38427668,-8.2603,43.2769,1000,1720365366
38427402,-8.2602,43.2765,1000,1720365366
38429716,-8.2601,43.2751,1000,1720365366
38427424,-8.2546,43.2634,1514,1720365366
38427422,-8.2553,43.2518,1000,1720365366
38512139,-8.259,43.2372,1000,1720365366
38512148,-8.2629,43.2335,1000,1720365366
38512158,-8.2706,43.2281,1000,1720365366
38508318,-8.3238,43.1685,1000,1720330051
38486538,-8.3238,43.1685,1000,1720330088
38413601,-8.5076,42.8905,1000,1720365366
38413600,-8.5074,42.8913,1000,1720365367
38413580,-8.5096,42.9004,1000,1720365367
38587412,-8.5113,42.902,1000,1720365367
38484510,-8.5124,42.8991,1000,1720365367
38587402,-8.511,42.9025,1000,1720331538
38587422,-8.5128,42.9027,1000,1720365367
38417439,-8.5274,42.8988,1000,1720331898
38414605,-8.5274,42.8988,1000,1720331938
38511371,-8.531,42.8957,1000,1720365367
38414859,-8.5324,42.8938,1000,1720365367
38511370,-8.5298,42.8965,1000,1720365367
38436894,-8.5188,42.8972,1000,1720333592
38413590,-8.5088,42.8828,1000,1720365367
38414612,-8.5149,42.8796,1000,1720365367
38540830,-8.5211,42.8705,1000,1720365367
38525194,-8.5198,42.8666,1000,1720333838
38412298,-8.5247,42.8599,1000,1720365368
38412301,-8.5334,42.8552,1000,1720365368
38412318,-8.5385,42.8534,1000,1720365368
38421022,-8.5516,42.8555,1000,1720365368
38411796,-8.5461,42.8536,1000,1720365368
38411816,-8.5572,42.8573,1000,1720365368
38411530,-8.5693,42.8518,1000,1720365368
38409492,-8.5717,42.8434,1000,1720365368
38409493,-8.5713,42.8405,1000,1720365368
38461451,-8.5723,42.8368,1000,1720365368
38461471,-8.5717,42.8286,1000,1720365368
38461470,-8.5724,42.8185,1000,1759896047
38438410,-8.5868,42.81,1000,1720365368
38438430,-8.5981,42.8084,1000,1720365368
38497803,-8.6041,42.8074,1000,1720365368
38497825,-8.608,42.8067,1000,1720365368
38437911,-8.6119,42.8067,1000,1720365368
38437908,-8.6159,42.8063,1000,1720365368
38437918,-8.621,42.8042,1000,1720365368
38461194,-8.6239,42.8014,1000,1720365368
38461214,-8.6324,42.7967,1000,1720365368
38445844,-8.6415,42.7899,1000,1720365369
38457354,-8.6442,42.783,1000,1720365369
38457364,-8.6443,42.7686,1000,1720365369
38507796,-8.6473,42.7557,1000,1720365369
38428190,-8.6431,42.7362,1916,1720365369
38507806,-8.6438,42.7147,1000,1720365369
92184084,-8.6439,42.7088,1000,1720365369
92184330,-8.642,42.7062,1000,1720365369
92184340,-8.6372,42.6998,1000,1720365369
92241162,-8.6337,42.6827,1322,1720365369
92241172,-8.6363,42.6642,1000,1720365370
92184842,-8.6518,42.6481,1000,1720365370
92177684,-8.6621,42.6222,2508,1720365370
92184843,-8.6571,42.6378,1000,1720365370
92184862,-8.6629,42.6178,1487,1720365370
92185610,-8.6706,42.6009,1000,1720365370
92274954,-8.6752,42.5978,1000,1720365370
92274964,-8.676,42.5863,1046,1720365370
92185632,-8.6733,42.577,1000,1720365370
92266517,-8.673,42.574,1000,1720365370
92185631,-8.6716,42.5713,1000,1720365370
92207630,-8.671,42.5665,1000,1720365370
92207626,-8.6696,42.5396,2444,1720365371
92223508,-8.6677,42.5492,1000,1720365370
92176394,-8.6688,42.5463,1000,1720365370
92207636,-8.661,42.5116,1000,1720365371
92191498,-8.6529,42.4991,1000,1720365371
92180493,-8.6515,42.4914,1000,1720365371
92191508,-8.6547,42.4805,1536,1720365371
92176404,-8.653,42.467,1417,1720365371
92187166,-8.6508,42.4659,1000,1720365371
92167947,-8.6484,42.4518,1000,1720365371
92201483,-8.648,42.4523,1000,1720365371
92174091,-8.6496,42.4481,1000,1720365371
92201485,-8.649,42.4458,1000,1720365371
92174093,-8.6494,42.44,1000,1720365372
92169505,-8.6529,42.434,1000,1720365372
92174858,-8.6556,42.4316,1000,1720365372
92174878,-8.6562,42.4288,1000,1720365372
92174366,-8.6546,42.4262,1000,1720365372
92247829,-8.6519,42.4238,1000,1720365372
92246539,-8.651,42.4197,1000,1720365372
92174367,-8.6529,42.4148,1000,1720365372
92216843,-8.6533,42.4084,1000,1720365372
92185375,-8.6502,42.4032,1000,1720365372
92185374,-8.6462,42.3961,1000,1720365372
92185364,-8.6397,42.3858,1000,1720365372
92216852,-8.6373,42.3804,1000,1720365372
92250634,-8.6425,42.3561,7337,1720365373
92193310,-8.6437,42.3537,2581,1720365373
92193312,-8.6473,42.3415,3393,1720365373
92217099,-8.6373,42.3708,1000,1720335953
92217101,-8.6397,42.3656,1000,1720365372
92217098,-8.6405,42.3601,1000,1720365372
92217118,-8.6423,42.3559,1000,1720365372
92203274,-8.6496,42.3294,1000,1720365373
92193300,-8.6587,42.3195,1405,1720365373
92203294,-8.6622,42.3089,1402,1720365373
92203284,-8.6578,42.2959,1000,1720365373
92182794,-8.6821,42.2916,1755,1720365373
92229908,-8.6633,42.292,1000,1720365373
92222730,-8.6758,42.2967,1000,1720365373
92207114,-8.6826,42.2954,1116,1720365373
92224778,-8.693,42.291,1000,1720365373
92222475,-8.7084,42.2881,1000,1720365373
92163605,-8.7126,42.2929,1000,1720365374
92163607,-8.7156,42.2979,1000,1720365374
92163595,-8.7378,42.3054,1611,1720365374
92180514,-8.7285,42.3088,1000,1720365374
92312846,-8.728,42.3091,1000,1720365374
92180513,-8.736,42.3082,1000,1720365374
92180511,-8.7472,42.2987,1000,1720365374
92163339,-8.7541,42.2893,1000,1720365374
92164875,-8.7542,42.2879,1000,1720365374
92162590,-8.7549,42.2843,1000,1720365374
92253962,-8.7531,42.2785,1000,1720365374
92197397,-8.757,42.2747,1000,1720365374
92197396,-8.7672,42.2675,1000,1720365374
92187938,-8.7827,42.2561,2625,1720365375
92187934,-8.7774,42.2598,4568,1720365375
92163112,-8.7811,42.2629,1000,1720365374
92163094,-8.7832,42.2603,1000,1720365375
92249886,-8.7857,42.26,1000,1720365375
92249890,-8.7854,42.2604,1000,1720365375
92163116,-8.7851,42.2608,1000,1720365374
92256278,-8.7809,42.2549,1000,1720365375
92163106,-8.7919,42.244,1339,1720365375
92243486,-8.7834,42.2477,1000,1720365375
92163102,-8.7867,42.2424,1000,1720365375
92163104,-8.7887,42.24,1000,1720365375
92244759,-8.7897,42.2392,1000,1720341804
92163342,-8.8123,42.2345,1000,1720365375
92191265,-8.8429,42.2368,4981,1720993682
92163340,-8.8182,42.2337,1000,1720365375
92207137,-8.8214,42.2338,1000,1720365375
92244760,-8.8283,42.2334,1000,1720365375
92244776,-8.8746,42.2311,3248,1720993682
92244780,-8.8798,42.2273,2261,1720993682
92172555,-8.8928,42.2248,1000,1720365375
92244779,-8.8969,42.2252,1000,1720365375
92165921,-8.8989,42.2255,1000,1720993682
92165922,-8.9034,42.2252,1000,1720993682
92202785,-8.8996,42.2266,1000,1720365375
92172557,-8.8995,42.2268,1000,1720343604
92202782,-8.9043,42.2275,1468,1720993682
92192780,-8.9017,42.2264,1000,1720343819
229929564,-5.1656,41.2501,1000,1720370765
254628710,-5.1742,41.2644,7894,1744911901
253476720,-5.0281,41.5079,2609,1759581607
253527979,-5.0346,41.5171,2916,1759581607
255808769,-5.0046,41.5122,3350,1745233023
62046697,-5.6599,42.0892,5534,1754924414
61612636,-5.6052,42.1994,2240,1758385211
115275019,-5.6001,42.2054,1000,1720370790
61612574,-5.5927,42.2477,1428,1759581620
62479964,-5.5928,42.2609,7185,1756738324
61995294,-5.5968,42.3633,2044,1755867915
63813834,-5.5946,42.5177,1050,1756738327
63509258,-5.5969,42.5251,1787,1757617027
63509280,-5.596,42.5259,1137,1759581624
115238933,-5.6617,42.5753,2719,1720809609
62787103,-5.788,42.7095,2087,1759581629
63071756,-5.8739,42.8399,1166,1757617065
63097365,-5.8906,42.9012,2507,1759581631
63097435,-5.8873,42.8876,2050,1759581631
63097434,-5.856,42.9303,1538,1759581633
63097364,-5.8798,42.9207,952,1758385225
85751241,-5.8029,43.272,1214,1759581638
85751500,-5.8011,43.2694,2140,1756474578
86903243,-5.8282,43.2983,822,1757616977
86775499,-5.858,43.3465,1041,1759581640
120353313,-5.0673,41.4915,7840,1756738146
120353303,-5.0346,41.5198,1888,1756738147
253527916,-5.0649,41.5399,5971,1759581607
126741338,-5.4307,41.8647,1085,1756738298
126741339,-5.4187,41.857,2330,1757617033
125614859,-5.6723,42.023,1000,1751712317
62609754,-5.6188,42.1872,1336,1759581619
62046554,-5.6095,42.1932,814,1758385211
61995295,-5.5908,42.2985,1135,1757617071
63225110,-5.6318,42.5562,784,1757616978
62508636,-5.6644,42.5756,926,1755867937
63174234,-5.8778,42.8647,3628,1759581631
85678939,-5.8128,43.1791,1005,1744835284
86778910,-5.7853,43.212,1161,1759581637
85700188,-5.7909,43.2642,1000,1756130529
86775308,-5.8603,43.3458,1039,1759581640
165256560,0.4067,40.4596,1000,1720355669
12897567,2.1725,41.3939,1000,1720459566
12852511,2.1704,41.3987,1000,1720436064
261743020,-1.4779,41.4437,1000,1720408694
79427871,-1.5299,41.9513,1000,1720415465
26129162,-5.9239,37.2688,1000,1720415665
25684481,-5.9321,37.2762,1000,1720416535
105031957,-5.9348,37.279,1000,1720416970
106191891,-5.921,37.285,1000,1720418047
25656076,-5.9465,37.2929,1000,1720418988
25754378,-5.919,37.3038,1000,1720420970
105004312,-5.8825,37.3024,1000,1720422894
25685004,-5.9073,37.2906,1000,1720423795
51268136,-2.0997,43.107,1000,1720428446
64018186,0.948,41.4258,1000,1720428793
261646508,-0.7523,41.6357,1000,1720434153
105086996,-5.9147,37.4112,1000,1720439386
240431370,-6.0458,37.456,1000,1720440367
2691359,-2.7266,42.8685,1000,1720447255
98930554,-17.7752,28.6064,1000,1720507278
98930544,-17.7752,28.6064,1000,1751367721
13030492,2.0646,41.303,1000,1720483410
14082827,2.0097,41.4133,1000,1720484444
111041709,1.3129,41.3518,1000,1720487191
64153354,0.7085,41.5345,1000,1720489315
64028437,0.6911,41.5414,1000,1720489342
244136107,0.6626,41.5394,1000,1720489557
261211309,-0.6686,41.5832,1000,1720493590
64011284,0.535,41.5504,1000,1720498925
128387082,-0.8578,41.7134,1000,1720500090
262078565,-0.866,41.7012,1000,1720500156
128059157,-0.8626,41.7092,1000,1720500176
128128286,-0.8764,41.6853,1000,1720500328
128387657,-0.8804,41.6745,1000,1720500329
128976387,-0.8873,41.6639,1000,1720500473
128029194,-0.8948,41.653,1000,1720500628
128016654,-0.9163,41.6409,1000,1720501579
25714700,-5.9332,37.2848,1000,1720502501
261927937,-0.9326,41.6043,1000,1720503061
128089620,-0.9325,41.6087,1000,1720503119
128798229,-0.952,41.6203,1000,1720503284
242391928,-2.2041,41.2537,1000,1720503877
105033230,-6.0407,37.4514,1000,1720504044
260755998,-1.1052,37.8386,1000,1720505184
106268691,-5.9065,37.2968,1000,1720506314
261063258,-1.2281,37.963,1000,1720506537
106115079,-5.895,37.2974,1000,1720506597
105004308,-5.8783,37.2967,1000,1720507270
107165973,-5.947,37.3466,1000,1720508907
105044766,-5.9353,37.3381,1000,1720509908
25682188,-5.9349,37.3369,1000,1720509920
105181470,-5.9263,37.3344,1000,1720511123
243572739,1.1408,41.6612,1000,1720511410
73483009,-3.4943,40.4486,1000,1720511563
25649173,-5.9276,37.3067,1000,1720512873
25649163,-5.9281,37.3045,1000,1720513027
76830986,-1.2261,37.9996,1530,1735593678
76935710,-1.2203,38.0832,1000,1740085749
259145192,-1.3937,38.2424,1000,1720516157
25355120,-3.0563,42.655,1757,1759591569
5156129,-1.6625,38.5108,1000,1720517390
139686520,-1.6647,38.5147,1000,1720517479
262587758,-1.3358,41.4978,1000,1720517722
534,-5.2463,36.3169,1000,1720519746
140385999,-1.9482,39.0729,1000,1720519814
40966433,-2.2046,39.3854,1000,1720521352
41026826,-2.3802,39.6763,1000,1720522749
175628396,-2.4302,39.7869,1000,1720523245
174120107,-2.5783,39.8666,1000,1720523783
40982292,-2.6968,39.8928,1000,1720524163
175705517,-2.8437,39.93,1000,1720524547
41035284,-2.9052,39.9524,1000,1720524721
72226219,-3.3072,40.1959,1000,1720526303
73199617,-3.3894,40.2634,1000,1720526710
72222497,-3.5582,40.357,1000,1720527419
128064522,-1.4136,41.4826,1000,1720530469
72018465,-3.5048,40.4349,1000,1720533170
72018443,-3.4924,40.4411,1000,1720533392
240431561,-6.0454,37.4568,1000,1720547387
1159,-2.9506,43.2381,1000,1754540970
79373844,-1.7078,42.2792,1000,1720593910
852,-2.9546,43.1486,1000,1720595504
110708652,1.1449,41.1392,1218,1721378284
111549030,1.1544,41.1468,1000,1720748968
110086922,1.1506,41.147,1000,1720774565
110708488,1.145,41.1399,1097,1721378284
112141227,1.1422,41.1391,1000,1720774566
110734507,1.143,41.1349,1000,1720774566
110185239,1.143,41.1384,1000,1721378284
110116869,1.1568,41.1111,1000,1720774566
111091987,1.1554,41.1062,1000,1720774566
111544677,1.1649,41.1143,6396,1720774567
110170369,1.1525,41.0955,1000,1720774567
110170370,1.1511,41.0893,1000,1720774567
110144514,1.149,41.0838,1000,1720774567
111143176,1.148,41.0816,1000,1720774567
111116052,1.1472,41.08,1000,1720774567
111117740,1.1467,41.0795,1000,1720774567
111117576,1.1457,41.0783,1000,1720774567
110375187,1.1436,41.0773,1000,1721225230
110375172,1.1439,41.0774,1000,1752383490
110375178,1.1376,41.0851,2226,1721378283
110375173,1.1457,41.0736,1000,1721378282
110375170,1.1454,41.0742,1000,1721342341
110171139,1.1421,41.0721,4941,1721378281
110375188,1.1456,41.0737,1000,1721378282
112473261,1.1465,41.0714,1000,1721378281
110528773,1.1366,41.0742,1000,1721225230
112473260,1.148,41.0706,1000,1721342343
110171138,1.1476,41.0706,1000,1721378282
110093581,1.147,41.0707,1000,1720754169
110097940,1.1478,41.0707,1000,1721378282
111040774,1.149,41.0716,1000,1721378282
110171137,1.1485,41.0716,1000,1721378282
111777797,1.1473,41.071,1283,1721342343
84532244,-5.8234,43.0627,1597,1758385227
84574986,-5.8225,43.0302,1004,1758385226
61467169,-5.7967,42.786,3987,1759638712
61467159,-5.783,42.7568,5000,1758385222
61478189,-5.6934,42.5955,1764,1724625326
61478187,-5.6963,42.5974,1000,1722881656
61442831,-5.7012,42.5989,1000,1721569407
61481997,-5.6299,42.5553,1000,1723812498
61472791,-5.5975,42.5082,1000,1720809549
61520399,-5.5995,42.4898,1000,1724441775
61520429,-5.5966,42.4817,1000,1720809550
61537293,-5.5857,42.4665,1611,1756738269
61537323,-5.5852,42.429,2035,1756738269
61518346,-5.589,42.4092,6462,1758385215
61518349,-5.595,42.3794,1349,1758385214
61518356,-5.6071,42.328,1723,1758385213
61518361,-5.6047,42.3313,2969,1724441777
125449738,-5.6761,42.061,1000,1755867924
125498136,-5.6506,41.9964,1000,1724441782
125444907,-5.468,41.891,692,1756475054
120322571,-5.3446,41.8006,5951,1751668030
85853274,-5.8233,43.0272,1281,1757616968
85444884,-5.8168,43.0036,1000,1757616968
62787163,-5.7892,42.7103,1389,1756212429
115595611,-5.7283,42.6114,1744,1724611160
115238934,-5.7215,42.6061,1000,1720809609
115239003,-5.6372,42.5593,1000,1721086166
63509338,-5.5969,42.5292,1124,1758385216
61749451,-5.5942,42.5197,1000,1720809610
61995354,-5.652,42.1305,25521,1724176158
61995356,-5.5994,42.3117,1538,1759581621
61476384,-5.5926,42.2642,1000,1720809612
61612634,-5.5947,42.2367,1942,1757617035
61612576,-5.5999,42.2109,1223,1757617071
61455117,-5.6337,42.173,1000,1720809613
125713754,-5.6423,42.1381,1600,1759581619
125563739,-5.6358,41.9891,1224,1757617073
254474095,-5.5142,41.9173,1000,1720809617
253504363,-5.2084,41.6814,1194,1755867939
120325643,-4.9884,41.4131,20066,1724441790
120376591,-5.3692,41.8198,1000,1720810805
253476718,-5.0069,41.5096,2348,1745233023
255808868,-4.994,41.5111,1000,1757131203
255806314,-4.9874,41.5075,1000,1720813203
253476719,-4.9902,41.4818,1000,1720813203
254836090,-4.9837,41.4594,1000,1720813203
254836088,-4.9743,41.4371,1000,1720813204
253527148,-4.9192,41.3202,1000,1720813205
253527172,-4.9173,41.3184,1000,1720813205
253475448,-4.9154,41.3149,1000,1751751243
253527407,-4.915,41.3161,1000,1724448433
255732070,-4.9126,41.309,1000,1751751182
120353293,-5.091,41.5681,1655,1754924364
120354061,-4.9974,41.5124,1000,1720818183
255806328,-4.9876,41.5078,1000,1720818183
120354071,-4.9843,41.4978,1007,1724441789
120354081,-5.0414,41.4819,897,1756738146
120354593,-5.0259,41.4945,2320,1756738147
120349709,-4.9896,41.4616,6511,1754923744
120349719,-4.9623,41.3744,4262,1724441790
120341537,-4.9203,41.3211,1000,1724441791
120359181,-4.9141,41.313,1000,1724441791
120341527,-4.9133,41.3121,1000,1724441791
120359191,-4.9122,41.3083,1000,1720818184
255732090,-4.9127,41.3094,1000,1720795940
120386061,-4.9123,41.3087,1000,1720795960
120386091,-4.9203,41.3014,3560,1724441790
120359201,-4.9178,41.3008,1000,1720818184
253501562,-4.9282,41.2746,1000,1720818185
120386081,-4.934,41.2648,1000,1720818185
110989572,1.1375,41.0729,1936,1721225229
111620299,1.1371,41.0743,1000,1721225223
111615079,1.1437,41.0722,1000,1721127608
111543653,1.1227,41.0691,3356,1721225224
110989587,1.136,41.0733,1478,1721225229
110375189,1.1418,41.0741,1000,1721225230
110375174,1.1416,41.0747,1000,1721225230
111543242,1.1433,41.0731,1000,1721127608
112473097,1.1464,41.0718,1000,1721342343
111700995,1.1495,41.0741,1000,1721378282
110097930,1.1485,41.0721,1000,1721378282
111040771,1.1495,41.0708,1000,1721378281
111628135,1.1489,41.0707,1000,1721342343
111628234,1.1487,41.0703,1000,1721342342
111628134,1.149,41.0704,1000,1721378281
111783176,1.1488,41.0698,1000,1721342342
111777812,1.1474,41.0705,1253,1721342342
111783340,1.1482,41.0715,1000,1721378282
111700994,1.151,41.0732,1000,1721378282
112473259,1.1476,41.0718,1000,1721378282
112473096,1.1473,41.0707,1000,1721041388
110126880,1.1474,41.0708,1000,1720820524
110126870,1.1473,41.0708,1000,1720800102
110097941,1.1474,41.0708,1000,1721127609
110097944,1.1474,41.0708,1000,1720800162
112473095,1.1484,41.0713,1000,1721342343
110094368,1.1479,41.072,1000,1720989962
28496908,-6.0454,37.4371,1000,1720638299
260858570,-1.7039,37.6659,1000,1720652720
110161687,1.5781,41.2843,1000,1720658669
38416404,-0.8294,41.683,1000,1720666815
128157191,-0.837,41.6743,1000,1720666881
128136991,-0.8433,41.696,1000,1720666938
261259436,-0.8386,41.7164,1000,1720666964
262078570,-0.8547,41.7158,1000,1720667029
262228994,-1.1231,41.7625,677,1745233090
128255784,-0.9813,41.6333,1000,1720675510
43585301,2.9993,42.2258,1000,1720678537
178011138,2.9926,42.2291,1000,1720678735
178011248,2.971,42.2299,1000,1720679150
178006660,2.9641,42.2274,1000,1720679468
43585311,2.9776,42.2228,1000,1720679645
43585304,2.9925,42.2288,1000,1720680108
178011309,2.968,42.2288,1000,1720682544
43621153,2.9437,42.2246,1000,1720683434
43621143,2.9426,42.2118,2498,1742200623
177806508,2.9875,42.1382,1000,1720685510
43557645,3.0697,42.2122,1000,1720685516
177799944,2.9624,42.1922,1000,1720685640
43617035,2.8759,42.1479,1000,1720687533
178932857,2.8792,42.1079,1000,1720688162
177601033,2.7792,41.9668,1000,1720689260
178978415,2.8224,41.9405,1000,1720695187
179182457,2.7551,41.7967,1000,1720696390
176754177,2.7484,41.7892,1000,1720696418
176932267,2.5736,41.7219,1000,1720697014
21456301,2.1038,41.4953,1000,1720698778
110323972,1.1105,41.0681,3013,1721225228
111615077,1.1393,41.0727,1761,1721301902
111564133,1.1303,41.069,4186,1721225224
110989569,1.1237,41.0743,1999,1721225229
111555430,1.0975,41.0685,3665,1721225229
110528770,1.1361,41.0744,1000,1721225223
111987973,1.1375,41.0742,1000,1721225230
111987974,1.1334,41.0755,1268,1721225230
111987971,1.1337,41.0757,1000,1721225230
112212994,1.1326,41.078,1000,1720862645
110124298,1.1326,41.0787,1000,1720840262
110124323,1.1326,41.0787,1000,1720840302
110124318,1.1337,41.0775,1000,1721041388
111987972,1.137,41.0765,1000,1721127609
111987969,1.1377,41.0784,1000,1721378283
111680788,1.1412,41.0745,1000,1720989961
110372105,1.139,41.0763,1000,1721127609
110375171,1.1417,41.0753,1000,1721225230
111680773,1.1465,41.071,1000,1721041387
110097951,1.147,41.0716,1000,1721225230
111564233,1.1437,41.0716,1000,1721127608
110097931,1.1472,41.0708,1000,1721168974
110097954,1.147,41.0713,1000,1720989962
22325013,2.0598,41.4829,1000,1720751266
105008417,-5.999,37.2632,1000,1720755650
20916746,2.1318,41.5393,1000,1720756465
105336267,-5.9816,37.2981,1000,1720758005
105001998,-5.9227,37.2675,1000,1720759836
105334730,-5.9239,37.2613,1000,1720759855
25684491,-5.9347,37.2755,1000,1720761203
25643786,-5.9297,37.2815,1000,1720762829
25643788,-5.9334,37.2809,1000,1720763610
105004313,-5.8778,37.2901,1000,1720764547
105004298,-5.8949,37.3141,1000,1720765370
25754368,-5.9167,37.3031,1000,1720765858
105030926,-5.9109,37.2926,1000,1720767923
105030934,-5.9094,37.2857,1000,1720768848
106268692,-5.9117,37.2856,1000,1720769176
25684994,-5.908,37.2912,1000,1720769320
25685002,-5.893,37.2907,1000,1720769448
104990497,-5.9083,37.285,1000,1720769888
105884693,-5.9361,37.2835,1000,1720770934
28572437,-5.9531,37.2878,1000,1720771686
128033054,-0.877,41.6757,1000,1720773203
105008396,-5.9922,37.2876,1000,1720773677
105337033,-5.9314,37.341,1000,1720774980
21329438,2.0363,41.5058,1000,1720778518
105032215,-5.8996,37.4226,1000,1720785424
261717255,-1.5045,41.4183,1000,1720789543
262459650,-1.2844,41.5979,1000,1720796366
242647817,-2.189,41.2622,1000,1720800415
241138041,-2.3985,41.19,1000,1720801325
49263433,-2.8128,40.8707,1000,1720803441
72638576,-3.4479,40.4313,1000,1720806483
72301844,-3.4882,40.4523,1000,1720807406
58920481,-3.6807,38.1898,1000,1722257295
200200314,-2.8764,42.5698,1000,1720886324
66792968,-2.5696,42.2912,1000,1720889175
199767160,-2.6536,42.1426,1000,1720891045
111570789,1.1482,41.0691,1000,1720932380
110210068,1.1088,41.0665,3161,1721225229
110350084,1.1461,41.0696,1000,1720932860
255806330,-5.019,41.5133,1265,1756738292
253527980,-5.0526,41.5087,3951,1755867977
253527981,-5.4898,41.9038,12726,1720975077
62046698,-5.6379,42.1498,1380,1757616991
62609896,-5.6306,42.1744,1774,1759581619
62613269,-5.6275,42.1738,1798,1752417182
63044955,-5.602,42.349,1000,1720975047
63944680,-5.5888,42.4151,2395,1757617029
63944539,-5.5865,42.4188,1249,1756738162
62508775,-5.6457,42.5633,1000,1759581625
63071975,-5.8213,42.7953,6568,1759581630
86777611,-5.7896,43.1982,1124,1757617055
85751242,-5.7985,43.2686,1269,1744835883
85751386,-5.809,43.2764,1000,1724176170
86852043,-5.8488,43.3006,1000,1720975064
86775060,-5.8547,43.349,1000,1757616975
85215719,-5.8379,43.3564,1000,1720955009
120346391,-5.2052,41.3052,1351,1757616844
120366349,-5.1883,41.3354,1687,1755201362
254782319,-5.0812,41.5567,1068,1756738148
253504364,-5.2425,41.7163,2111,1755867792
125498132,-5.6412,41.9936,3183,1755867955
61518359,-5.6051,42.3422,1750,1756738268
61478186,-5.6801,42.5878,2047,1724174590
84631061,-5.7791,43.0057,3261,1756130187
84631051,-5.8167,43.0007,2871,1755867924
84532234,-5.821,43.0998,2723,1758385228
84502797,-5.8162,43.1193,1000,1760673542
84604436,-5.8186,43.1313,1403,1758385228
84568606,-5.8188,43.1322,1000,1757616786
84567841,-5.7834,43.2237,1000,1754578723
85699862,-5.7951,43.2661,899,1756738340
85751296,-5.8037,43.2546,25229,1757616978
84497951,-5.8619,43.3451,992,1757616782
48680471,-2.7575,40.8979,1000,1752643898
48680481,-2.7603,40.8966,1040,1724304173
48680737,-2.7129,40.9317,2309,1735278867
48686878,-2.624,40.9721,1000,1753564450
48686868,-2.616,40.975,1000,1753564450
48686858,-2.5989,40.9889,1158,1753564450
48676618,-2.4514,41.0434,1945,1753564451
48676638,-2.4504,41.0438,2723,1745558978
48676628,-2.4477,41.051,1000,1733639767
107533588,-2.4449,41.0694,2003,1753564451
107673620,-2.4446,41.0627,1000,1720980065
107533578,-2.4464,41.1101,2022,1753564452
107520291,-2.4487,41.1105,2065,1731652878
107554069,-2.4312,41.4129,7750,1756557788
107530015,-2.3564,41.4134,10050,1756557788
107534101,-2.4825,41.451,7076,1756557787
107534111,-2.5221,41.4684,1017,1753564455
107534113,-2.5238,41.4699,1000,1723267662
107534103,-2.4992,41.4535,8349,1756557787
107525921,-2.5126,41.4881,1000,1720980068
107534359,-2.5081,41.4684,7012,1753564455
107535124,-2.4755,41.7617,1000,1720980071
107535134,-2.4757,41.7626,1000,1756388881
107535135,-2.4751,41.762,1000,1721507643
