cell,lon,lat,range,updated
71742314,-3.9545,40.5954,1000,1714080788
71742315,-3.953,40.5892,1000,1714080788
71770992,-3.7281,40.186,5479,1744640770
73636986,-3.6534,40.0284,1979,1722209897
248742512,-3.6175,40.0068,3933,1758996182
72970863,-3.6202,40.0097,1000,1722209897
72970864,-3.6384,40.0186,1446,1758996182
71770981,-3.6874,40.1691,2780,1722209775
73992312,-3.9844,40.6181,1000,1722768730
73739627,-4.0568,40.6486,1235,1714080791
73739628,-4.0687,40.6492,1128,1714080791
73797150,-3.6781,40.4326,1000,1754235961
73216266,-3.5799,40.4407,1000,1717523167
71964702,-3.6576,40.5401,1000,1744013164
72593421,-3.6605,40.5542,1000,1760784556
72388875,-3.6623,40.5311,1000,1760784561
72104971,-3.6666,40.4594,1000,1718036704
71897620,-3.6394,40.4484,500,1760784552
71964682,-3.654,40.545,1000,1760784543
71897633,-3.6465,40.4485,1000,1750108569
73219102,-3.6759,40.4637,1000,1744013164
73219082,-3.6752,40.4657,1000,1744013164
72270868,-3.6742,40.4671,500,1744013164
72270858,-3.6706,40.4673,1000,1744013164
71699230,-3.6725,40.4701,1000,1743151203
71692319,-3.6402,40.532,1000,1760784555
72353303,-3.6879,40.4714,1000,1728286083
72258337,-3.6887,40.468,1000,1728286083
71739405,-3.6899,40.4597,1000,1758787982
71739415,-3.6903,40.4551,1000,1758787982
73223178,-3.6537,40.4592,1000,1751823244
71837195,-3.6491,40.4576,1000,1751823241
72627978,-3.6813,40.3865,500,1755705902
72366879,-3.6373,40.4477,1000,1750108567
1014618,-3.7254,40.4348,1000,1717795763
111116,-3.7451,40.4402,1000,1717795759
61962,-3.6008,40.4748,1449,1736929864
1623054,-3.6563,40.4679,2881,1729114025
1627405,-3.6668,40.4674,2404,1730144643
71822101,-3.5518,40.4419,1000,1717523167
71822111,-3.565,40.44,1000,1717523167
71703582,-3.6487,40.4989,1987,1751823184
71897634,-3.647,40.4493,1000,1732906203
118046,-3.6948,40.4322,1000,1722209773
71688990,-3.6864,40.4767,1000,1728286083
74004504,-3.6871,40.5206,1000,1722769028
74004494,-3.6914,40.5289,1115,1722769029
73010209,-3.66,40.5536,1000,1760784561
71852044,-3.6842,40.4459,1000,1757927583
72056084,-3.6634,40.4305,1000,1760784548
72056094,-3.6665,40.4292,1000,1760784548
72208138,-3.6752,40.4355,1000,1751823183
71736344,-3.667,40.4425,1930,1746541144
71897623,-3.6373,40.4485,1008,1749289867
71700504,-3.657,40.5116,1000,1713853143
71776778,-3.6888,40.4314,1000,1741900982
71882270,-3.6738,40.3459,1000,1755706054
72531722,-3.6911,40.2828,1000,1755705903
73736980,-3.6904,40.2623,1000,1755705903
72366881,-3.6376,40.4477,1000,1749289867
73748759,-3.7033,40.4143,1000,1742777404
72396308,-3.6021,40.5075,1000,1718570463
72396298,-3.6004,40.5161,1000,1718570463
72117514,-3.6079,40.5292,1000,1718570463
72597790,-3.5377,40.5899,2452,1718570465
73729571,-3.5465,40.5881,3534,1718570464
72129825,-3.5025,40.5971,1000,1718570464
72129823,-3.5023,40.5986,1000,1718570464
73737493,-3.5193,40.5951,1429,1718570464
73737503,-3.533,40.5907,1000,1718570464
73761813,-3.5422,40.5886,1000,1718570464
71694881,-3.6734,40.4836,1000,1743151203
71694861,-3.673,40.4876,1000,1743151203
106517,-3.6972,40.4704,1000,1730144643
3576330,-3.6995,40.4706,500,1730144644
1622558,-3.6357,40.4647,1000,1717795750
133653,-3.6355,40.4642,1000,1717795750
133654,-3.6359,40.465,1000,1717795750
979734,-3.6354,40.4637,1000,1729114025
72172569,-3.8388,40.8901,1491,1721606103
73787422,-3.5603,40.5109,1000,1719474062
71868948,-3.592,40.497,2548,1756389784
72187935,-3.5616,40.4958,1147,1719474062
71852554,-3.5905,40.4897,1000,1756389784
71855626,-3.5907,40.4911,1000,1756389784
71723806,-3.5935,40.4928,1000,1720209315
71723796,-3.5935,40.495,1000,1720209315
72129546,-3.6023,40.4824,1000,1720209315
72085793,-3.6739,40.4488,1000,1760784552
72354570,-3.6813,40.4477,1000,1760784563
1370,-3.6981,40.4612,1000,1722209771
1300,-3.6981,40.4613,1000,1722209771
1302,-3.6981,40.4612,1000,1717795748
101123,-3.7043,40.4489,1000,1722209773
2586132,-3.7231,40.4772,1000,1730144643
101133,-3.7036,40.4494,1000,1714940945
98058,-3.7053,40.4714,1000,1730144644
2667866,-3.7086,40.4788,1000,1722209770
1616906,-3.6959,40.4699,1120,1730144644
73749027,-3.523,40.4489,1000,1727848460
71947540,-3.5239,40.4481,1000,1727269565
72222228,-3.5427,40.3454,1000,1760784550
72222238,-3.5581,40.3574,2055,1760784550
73755423,-3.633,40.3943,1000,1760784549
3535627,-3.7347,40.4503,1000,1722209771
2630410,-3.7125,40.473,1000,1730144644
25947,-3.7107,40.4724,1000,1730144643
1620234,-3.7036,40.4769,1000,1722209770
72196129,-3.6442,40.4886,1000,1715355487
71940878,-3.6524,40.5083,1000,1713853143
72212254,-3.6592,40.553,500,1760784561
1624069,-3.694,40.4648,1000,1713999704
1626654,-3.694,40.4648,1000,1713999808
1624065,-3.6919,40.4351,3306,1715794923
4183562,-3.694,40.4648,1000,1713999859
1624068,-3.6903,40.4182,5193,1715794923
1673226,-3.693,40.419,1000,1714080786
2640640,-3.7092,40.4225,1000,1714080786
2640641,-3.7099,40.423,1000,1714080786
45322,-3.8302,40.4741,1000,1760213222
72512458,-3.9224,40.5715,1000,1714080788
73891692,-3.9488,40.5823,1000,1722768731
74197113,-4.0109,40.6355,1000,1722769025
73686905,-4.0337,40.642,1000,1714080789
72202092,-4.044,40.6477,1000,1760213167
73739640,-4.0677,40.66,1000,1714080789
72433785,-4.0757,40.6652,1000,1714080789
73889648,-4.0924,40.6749,1000,1714080789
72459374,-4.0916,40.6824,1000,1714080791
72279417,-4.0842,40.698,1281,1714080791
71718520,-4.0871,40.6923,1000,1714080789
72279408,-4.075,40.7136,1000,1714080790
73149807,-4.0738,40.713,1000,1714080790
73149808,-4.075,40.7116,1000,1714019995
73456485,-4.0757,40.7202,1000,1714080790
73433456,-4.072,40.7281,1000,1714080790
73433452,-4.0697,40.7308,1000,1714080790
73456505,-4.0749,40.7214,1602,1714080790
73456496,-4.0665,40.7363,1000,1714080790
73456506,-4.0667,40.738,1000,1714080790
73456492,-4.0664,40.7376,1000,1714020658
73433465,-4.0679,40.7464,1000,1714080790
73433450,-4.0704,40.7587,1000,1714080790
73433454,-4.0691,40.751,1125,1714080790
73433464,-4.0707,40.7644,1042,1714080790
73433444,-4.0698,40.7515,1000,1714080790
73433455,-4.0669,40.74,1000,1714080790
73456491,-4.0672,40.7345,1000,1714080790
72279404,-4.0791,40.7115,1000,1714080790
72279418,-4.0803,40.7072,1000,1714080790
72279403,-4.0843,40.698,1000,1714080790
72459384,-4.0896,40.6875,1000,1714080791
72459370,-4.0924,40.6805,1000,1714080791
73889658,-4.0918,40.6744,1000,1714080791
72433776,-4.0887,40.6694,1000,1714080791
73404778,-4.0404,40.6433,1000,1714080791
73715563,-4.0318,40.6425,1000,1722769025
72563065,-4.019,40.6389,1000,1714080791
72203630,-4.0055,40.6347,1000,1714080791
73404779,-3.9807,40.6142,1000,1714080792
73584506,-3.9773,40.6111,1000,1714080792
73584492,-3.9753,40.6095,1000,1722768731
5165335,-3.8313,40.4743,1000,1714080793
2769164,-3.7865,40.4639,1000,1760213163
212502,-3.7785,40.4629,1000,1714080794
44556,-3.7705,40.462,1000,1714080794
111114,-3.7393,40.4438,1193,1760213222
71701800,-3.6112,40.5678,1000,1714143306
71763214,-3.7129,40.3953,1000,1714253342
73226250,-3.757,40.3838,1000,1715583482
72326677,-3.7591,40.3849,808,1760444641
71864867,-3.7138,40.3947,1000,1714374411
71910946,-3.7519,40.3848,1254,1759770241
72191244,-3.7128,40.4528,1000,1714640240
97302,-3.7086,40.4529,1000,1714940944
236298,-3.7094,40.4352,1000,1714940945
72728166,-3.5674,40.4964,1000,1714981756
71920936,-3.7174,40.3976,3240,1758564542
71864866,-3.7082,40.4004,1000,1715077318
71910956,-3.7651,40.3903,1000,1715260143
71910952,-3.766,40.3908,1000,1715240041
72052503,-3.6359,40.4754,1000,1715355487
72052493,-3.6407,40.4792,1000,1715355487
74213655,-3.6441,40.4838,1000,1715355487
71841038,-3.6144,40.5457,1000,1717523163
870166,-3.7071,40.3258,1000,1715639762
1032981,-3.7098,40.32,1000,1715602892
3570196,-3.7079,40.3059,1000,1715602958
1691916,-3.7079,40.3059,1000,1715602972
71945848,-3.7048,40.274,1000,1715603202
74176622,-3.6773,40.2051,1000,1722209897
72073592,-3.6378,40.1826,1000,1715639763
71792762,-3.6333,40.1792,1000,1715639763
72047982,-3.6277,40.175,1000,1715639763
72047992,-3.6261,40.1741,1000,1715639763
72972910,-3.6113,40.063,5169,1758985922
248359800,-3.7137,39.9703,1000,1715605002
250095225,-3.7137,39.9703,1000,1715605052
248359802,-3.7137,39.9703,1000,1715605062
248819832,-3.7137,39.9703,1000,1715605102
248819822,-3.7137,39.9703,1000,1715605122
248819823,-3.7137,39.9703,1000,1715605152
248819833,-3.7137,39.9703,1000,1715605182
250862446,-3.7137,39.9703,1000,1715605272
88076,-3.6809,40.4039,1000,1760213162
88074,-3.6799,40.4049,1000,1760213162
71767072,-3.6901,40.3896,1000,1715877782
71759638,-3.6913,40.3899,1000,1715877905
71767052,-3.6904,40.3913,1000,1715858529
72615787,-3.3644,40.5001,1000,1715900643
72406634,-3.3646,40.4997,1000,1715900643
72615801,-3.3646,40.4992,1000,1715900643
72615791,-3.3644,40.4993,1000,1715900643
72354590,-3.8217,40.3978,1000,1715948222
73804823,-3.8278,40.3979,1458,1759737962
72301601,-3.8106,40.3988,1000,1715928365
72022549,-3.6487,40.5463,1000,1760784543
71970847,-3.6566,40.5562,1000,1734017106
73733390,-3.7657,40.3877,1000,1716195963
73733391,-3.766,40.3884,1000,1716195963
71775267,-3.7682,40.3909,1000,1716195963
73804813,-3.8321,40.4029,1000,1760336461
72245783,-3.8385,40.4037,1000,1760336461
73752089,-3.8395,40.405,1000,1716176889
71797280,-3.6602,40.1568,2050,1755706052
71797282,-3.6546,40.1379,1000,1716532029
72418827,-3.3716,40.4807,1000,1716539146
71864844,-3.7031,40.4009,1000,1716576787
71735583,-3.7204,40.4356,1000,1716668042
72081419,-3.7221,40.4338,1000,1716668042
72081439,-3.7235,40.4333,1000,1716668042
72185375,-3.7245,40.4329,1000,1716668042
71934239,-3.7224,40.4336,1000,1716668042
71733793,-3.7233,40.4326,1000,1716668042
72081421,-3.7212,40.4343,1000,1716668042
71732257,-3.7185,40.4328,1000,1716668042
72081431,-3.7199,40.4322,1000,1716668042
72185374,-3.7213,40.4317,1000,1716668042
72185354,-3.7229,40.4323,1000,1716668042
72081438,-3.7225,40.4337,1000,1716668042
72081429,-3.7194,40.4321,1000,1716643891
72216087,-3.7181,40.4352,1000,1716668042
71915018,-3.7195,40.4347,1000,1716644900
71735577,-3.7181,40.435,1000,1716646556
71735573,-3.718,40.4369,1000,1716668043
72354580,-3.6828,40.4426,1000,1716668043
73280357,-3.7806,40.2396,1000,1744640763
71912724,-3.365,40.4067,1000,1717220413
72212244,-3.6555,40.5538,1000,1760784544
72212245,-3.6601,40.5537,1000,1760784561
72212255,-3.659,40.553,500,1760784561
72354571,-3.6801,40.4481,1000,1760784558
71711501,-3.5601,40.4456,1000,1717497703
72026655,-3.5442,40.4434,1000,1717523167
71725067,-3.5856,40.4498,1000,1717523167
72259872,-3.5753,40.444,1000,1717501327
71897624,-3.6385,40.4486,1000,1732906203
73732110,-3.6707,40.4586,1000,1717614785
71740962,-3.6727,40.4586,1000,1717614785
71730446,-3.6749,40.4586,1000,1717614785
71738136,-3.6769,40.457,1000,1717614785
72354574,-3.681,40.4481,1000,1732906208
72132376,-3.6815,40.448,1000,1717614785
72013580,-3.6526,40.4475,1000,1760784554
72457062,-3.4648,40.4663,1000,1717601012
106014,-3.6889,40.4807,1000,1717795742
97055,-3.6881,40.4721,1000,1717795742
646666,-3.724,40.4591,1000,1717795748
979804,-3.6351,40.4632,1000,1717795750
1158430,-3.6352,40.4632,1000,1717795750
133211,-3.6416,40.469,1000,1716384796
418580,-3.7036,40.4013,1000,1716548641
84748,-3.702,40.4015,1000,1717795752
84059,-3.6933,40.4055,1000,1717795752
84058,-3.6923,40.4089,1000,1717795752
90381,-3.691,40.4227,1000,1717795752
24596,-3.7087,40.4528,1000,1717795754
2092379,-3.7347,40.4497,1000,1722209772
1065492,-3.7316,40.4336,1000,1717795758
2671125,-3.7389,40.4352,1000,1717795758
233502,-3.7313,40.4348,1000,1717795759
44811,-3.7813,40.4628,4496,1760213163
73732873,-3.5555,40.4544,1000,1718378606
73228820,-3.5929,40.4799,1060,1720209315
73228830,-3.6005,40.48,1000,1720209315
73228810,-3.6015,40.4844,1000,1718570463
72597780,-3.5164,40.595,1000,1718570464
73737483,-3.5084,40.6012,1000,1718570464
73737487,-3.5073,40.5994,1000,1718570464
73737497,-3.5069,40.5979,1000,1718570464
73729570,-3.5064,40.5971,1000,1718545195
72154144,-3.5064,40.5971,1000,1718545205
72129822,-3.5052,40.5969,1000,1718570464
73761812,-3.5454,40.588,1000,1718570465
73483109,-3.5019,40.4411,1000,1719374136
73483119,-3.5013,40.4384,1000,1719393153
71852810,-3.5908,40.4937,1000,1756389784
73787423,-3.5592,40.5094,1000,1719474062
73787402,-3.5592,40.5287,1000,1719474063
72139018,-3.5591,40.5393,1000,1719474063
74147847,-3.774,40.2777,1000,1719801673
73483129,-3.517,40.4255,1000,1719963179
71723295,-3.5887,40.491,1000,1756389784
71866132,-3.5907,40.4924,1000,1756389784
73221911,-3.4973,40.4493,1000,1720077947
73483015,-3.499,40.4467,1000,1720272698
73483009,-3.4943,40.4486,1000,1720511563
72226219,-3.3072,40.1959,1000,1720526303
73199617,-3.3894,40.2634,1000,1720526710
72222497,-3.5582,40.357,1000,1720527419
72018465,-3.5048,40.4349,1000,1720533170
72018443,-3.4924,40.4411,1000,1720533392
72638576,-3.4479,40.4313,1000,1720806483
72301844,-3.4882,40.4523,1000,1720807406
72485396,-3.2989,40.5253,1007,1753564445
71798302,-3.3411,40.5032,1207,1759323364
72134932,-3.3459,40.5035,1000,1720980083
71911690,-3.3521,40.5053,1000,1721507659
71811348,-3.3583,40.5056,1000,1751965683
71808021,-3.3623,40.5057,1000,1720980083
71811339,-3.3676,40.504,1000,1759378737
71817749,-3.3742,40.5006,1000,1721507660
71817759,-3.379,40.4982,1000,1721507660
72077845,-3.383,40.496,1000,1759551145
73991179,-3.3873,40.4936,1000,1721507660
73991199,-3.3919,40.4904,1000,1721507660
72390677,-3.3963,40.487,1000,1752643919
71814155,-3.4018,40.4819,669,1732781491
71814175,-3.4148,40.4741,1458,1732781490
71814179,-3.4327,40.4692,1000,1720980084
72210442,-3.4507,40.4671,1000,1752125338
72210462,-3.468,40.4684,1236,1752326642
72527626,-3.5053,40.4567,624,1750311829
941588,-3.6097,40.3392,1000,1720935037
72124422,-3.8008,40.2928,1000,1720998169
72234088,-3.7947,40.2977,1000,1721011495
72025357,-3.355,40.2483,1000,1721130201
72245535,-3.4925,40.3102,1000,1721130857
122379,-3.6479,40.3608,1000,1721153120
71781066,-3.6592,40.3639,1000,1721155299
72509460,-3.6296,40.3989,1000,1721162625
73483118,-3.499,40.4481,1000,1721298577
72210445,-3.4497,40.4671,1000,1754970907
72210465,-3.4651,40.4669,1000,1752212049
72990241,-3.4749,40.4665,1000,1721507660
72039946,-3.6273,40.4478,1000,1721507661
72039966,-3.6285,40.4478,1000,1751823184
73739041,-3.5567,40.4496,1000,1721402965
72321300,-3.6396,40.5324,1000,1721568606
71701781,-3.596,40.5616,1000,1760784491
72226069,-3.6065,40.6647,1000,1750108565
72226059,-3.6098,40.67,1000,1750108565
72226062,-3.6107,40.6777,1000,1721568608
73987614,-3.5859,40.7502,1000,1750108565
72008202,-3.6104,40.913,2746,1728711156
71973140,-3.6282,40.9376,1000,1721568611
73820949,-3.6634,40.944,1000,1721568611
72172555,-3.8648,40.9103,3580,1750108562
71862794,-3.8631,40.9135,1264,1750108562
71862824,-3.8787,40.9047,1000,1750108562
71862814,-3.8808,40.8924,2344,1750108561
72172579,-3.8662,40.8877,2363,1721606104
72172575,-3.8824,40.8931,2229,1750108562
72172585,-3.8783,40.9049,1000,1721606103
72172565,-3.856,40.8905,2052,1721606104
73993067,-3.8453,40.8797,1000,1721606104
73993071,-3.8449,40.8781,1000,1721606104
73992968,-3.8445,40.8734,1000,1721606104
73992962,-3.8435,40.8676,1000,1721606104
72045579,-3.8349,40.833,1000,1721606104
48717855,-3.8305,40.8283,1000,1721606104
72071947,-3.7857,40.8235,1000,1721606104
72148510,-3.7715,40.8079,1000,1724491326
72148511,-3.7733,40.8007,1495,1724491326
74003988,-3.7774,40.7706,1000,1721606105
72267295,-3.7304,40.6276,1000,1721606107
72384276,-3.7294,40.618,1000,1721606107
73755917,-3.7209,40.6068,1000,1721606107
73755937,-3.7203,40.6023,1000,1721606107
71914516,-3.441,40.5391,1000,1721555454
72226477,-3.2936,40.1768,1000,1721648608
72204651,-3.3475,40.2347,1000,1721648883
73020589,-3.4493,40.2831,1000,1721649307
986132,-3.5199,40.4107,1000,1721650051
1536779,-3.504,40.4325,1000,1721650110
1136926,-3.7224,40.4592,1000,1722209769
1620254,-3.704,40.4779,1000,1718383913
1015132,-3.6899,40.4582,1000,1722209772
3116032,-3.6986,40.4218,1000,1722209774
1642762,-3.6863,40.381,1000,1758983702
253707,-3.6776,40.3362,966,1759493641
993627,-3.6918,40.3078,1000,1722209774
73916528,-3.6906,40.2679,750,1758983703
73433198,-3.6911,40.2849,3315,1758996243
73433199,-3.69,40.252,1000,1758996243
73458288,-3.6899,40.2476,1000,1758996243
72456555,-3.6902,40.2551,1000,1721874137
73458298,-3.6912,40.25,1000,1758773729
73459834,-3.687,40.2255,3307,1722209898
72278886,-3.6779,40.2011,1000,1722209775
72073593,-3.6724,40.1878,1000,1722209775
72740975,-3.6738,40.1919,1223,1758996242
72073583,-3.6713,40.1857,1000,1758996242
71794032,-3.6705,40.1838,1063,1758996242
71794030,-3.6674,40.175,2209,1758996242
72025200,-3.6664,40.1725,1924,1758996242
72025199,-3.6644,40.1675,568,1758996242
73586032,-3.6622,40.1623,1000,1760759081
73586030,-3.6587,40.145,2124,1758997561
250559343,-3.6565,40.1308,1664,1758997561
73586040,-3.6582,40.1345,1000,1758997561
71794041,-3.6701,40.182,3024,1722209897
72073579,-3.6726,40.1907,1000,1722209897
72740985,-3.6766,40.1979,1000,1722209897
72740976,-3.6776,40.2003,1000,1722209897
74176623,-3.6785,40.2021,1000,1757649776
74176625,-3.6846,40.2175,1288,1758983703
73459823,-3.6807,40.208,1000,1758983703
73459824,-3.6839,40.2154,1004,1758983703
73456747,-3.6891,40.2291,1000,1758996243
73458278,-3.6898,40.2429,704,1758983703
73433189,-3.69,40.2484,1597,1758983703
73433188,-3.6907,40.2731,1403,1758996243
537601,-3.6851,40.3816,1000,1760213223
73734430,-3.5974,40.4285,1000,1722257230
71840277,-3.6381,40.382,1000,1722257230
72211469,-3.6529,40.3758,1000,1760068746
72211489,-3.6542,40.3719,1000,1722257231
71716119,-3.6566,40.3691,1000,1722257231
71723533,-3.6596,40.3673,1000,1722257231
73017869,-3.6676,40.3634,1000,1760068746
73017889,-3.6738,40.3509,1163,1722257231
72237591,-3.6765,40.3616,1000,1722257231
72237601,-3.679,40.3612,1000,1722257231
71749655,-3.6785,40.3552,1000,1722257231
71882253,-3.6729,40.3423,1000,1722257231
71882263,-3.6739,40.3393,1000,1722257231
72323082,-3.6914,40.2953,1000,1755705903
72323092,-3.6912,40.2893,1000,1755705903
73222666,-3.6911,40.2849,1000,1758255034
73764382,-3.6895,40.2317,1000,1722257232
73943823,-3.687,40.2235,1000,1722257232
73943843,-3.6809,40.2084,1000,1722257232
71865620,-3.6255,40.0115,576,1755706051
1046,-3.678,40.4639,1000,1722425843
72204564,-3.3472,40.2362,1000,1722426863
72457387,-3.4214,40.3056,1000,1722427299
73045103,-3.4503,40.3478,1000,1722427503
72168737,-3.5128,40.3956,1000,1722427781
963102,-3.5677,40.4504,1000,1722428928
73010708,-3.6833,40.3162,1000,1722619902
71812375,-3.6649,40.333,1000,1722621992
71812377,-3.6709,40.3262,1000,1722624654
71920074,-3.6917,40.3194,1000,1722629302
72968194,-4.1037,40.6677,1000,1722768729
73715458,-4.0451,40.6449,2336,1722768730
74196998,-4.0142,40.6367,1924,1722768730
72563051,-4.016,40.6376,1000,1722768730
74196996,-4.0024,40.6334,1000,1722768730
74197163,-3.9921,40.6251,1000,1722768730
73584557,-3.973,40.6075,1000,1722768731
73584386,-3.9672,40.6039,1000,1722768731
73584555,-3.9618,40.5983,1000,1722768731
71742381,-3.9556,40.5962,1000,1722768731
71742216,-3.9538,40.5876,1000,1722768731
71742380,-3.9521,40.585,1000,1722768731
73891757,-3.9499,40.5827,1000,1722768731
73942018,-3.9245,40.5723,1000,1722768732
73126913,-3.8943,40.545,1000,1722768732
73405357,-3.8888,40.5324,1002,1722768733
72792747,-3.89,40.537,1000,1722768733
72792577,-3.8871,40.5288,1000,1722768733
73095943,-3.8812,40.5125,1000,1722768733
72764331,-3.8684,40.4934,1000,1722768733
72610567,-3.8426,40.4771,1000,1722768734
2605590,-3.7629,40.4731,1289,1722768736
71708931,-3.7629,40.4731,1289,1722768736
72961795,-3.7516,40.4782,1000,1744148104
43796,-3.7512,40.4785,1000,1722768736
72630188,-3.7469,40.4807,1000,1722747270
73012232,-3.7408,40.4879,1067,1744148104
73012231,-3.7347,40.4926,1000,1759809158
74089491,-3.7089,40.5074,1000,1722768737
72910252,-3.6952,40.5149,1000,1722768737
71788807,-3.6856,40.5188,1000,1722768737
72910253,-3.693,40.5308,1000,1722768738
208640,-3.6894,40.5246,1000,1722768738
74194951,-3.6949,40.537,1000,1722768737
264794,-3.6972,40.5367,1000,1722768738
2727957,-3.6591,40.5091,1000,1722747950
3547146,-3.616,40.5336,1000,1722768740
72914184,-3.6084,40.559,1000,1722768782
73715577,-4.0244,40.6412,1000,1722769025
73763341,-3.9921,40.6252,1000,1722769025
73763351,-3.9834,40.6169,1000,1722769026
71874839,-3.9527,40.5899,1000,1722805445
73227806,-3.8559,40.4822,1000,1756661827
73227796,-3.8521,40.4808,1000,1756661827
71846411,-3.8201,40.4708,1000,1722805443
73762571,-3.8088,40.4602,1000,1722769027
71908629,-3.7661,40.4733,1016,1722805443
71908619,-3.7596,40.4735,1000,1722805442
71908620,-3.7546,40.4764,1000,1722769028
74004514,-3.6926,40.5166,1000,1722769028
71962135,-3.6622,40.5097,1000,1722769029
73004065,-3.6972,40.5138,1000,1722805442
72179725,-3.7011,40.5115,1000,1722805442
72409886,-3.9213,40.5708,1000,1722805444
72409866,-3.9242,40.5724,1000,1722805444
73738008,-3.9518,40.5851,1000,1722805445
71874829,-3.9594,40.5977,1000,1722805445
72186647,-3.9837,40.6179,1000,1722805445
72152087,-4.0009,40.6325,1000,1722805445
72152077,-4.0055,40.6347,1000,1722805445
72337687,-4.0108,40.6357,1000,1722805445
72337697,-4.0642,40.6546,4818,1756661824
72155159,-4.0189,40.6391,1000,1722805445
72155149,-4.0255,40.6417,1000,1722805445
73024033,-4.1153,40.6772,1064,1756661824
73663660,-3.1902,40.138,1000,1723031478
71951125,-3.8073,40.1823,1000,1723042890
117251595,-3.6572,40.1334,1000,1723388620
72108820,-3.6681,40.1766,1000,1755706052
72108810,-3.6703,40.1821,1000,1760759081
72092426,-3.672,40.1878,1000,1755705904
71810079,-3.6797,40.2057,1000,1723388621
71956245,-3.6901,40.2526,1000,1755706053
71956235,-3.6904,40.2643,4492,1755706053
71990283,-3.6905,40.2657,1000,1755706053
71873293,-3.6915,40.3017,1000,1756266805
72107031,-3.6917,40.3079,1000,1723388621
72107021,-3.6919,40.3151,1000,1723388621
71812365,-3.6908,40.3246,1000,1723388621
74005279,-3.681,40.3833,1000,1753710183
249125889,-4.0476,40.257,1000,1723414286
73043981,-3.1508,40.1159,1000,1723462664
73663661,-3.208,40.143,1000,1723462969
71990029,-3.3193,40.2076,1000,1723463464
73432748,-3.3742,40.2573,1000,1723463659
73020588,-3.4482,40.2694,1000,1723463885
73859329,-3.5467,40.3858,1000,1723464460
72410634,-3.5583,40.457,1000,1723468917
48394,-3.5445,40.4573,1000,1723468947
73754027,-3.57,40.4915,1000,1723476857
71812373,-3.6794,40.3169,1000,1724181452
73582346,-3.4334,40.4693,1000,1724196142
72269257,-3.7629,40.2582,1000,1724197980
72148491,-3.7673,40.813,1000,1724491326
73224461,-3.7685,40.813,1000,1724491326
72148490,-3.7678,40.8121,1000,1724491327
71846925,-3.7685,40.8126,1000,1724491326
71907863,-3.7531,40.82,1000,1724491327
71907853,-3.7561,40.8316,1126,1724491327
48703769,-3.7138,40.8594,1000,1724469426
74021123,-3.7971,40.2964,1000,1724602611
72064788,-4.1369,40.7105,1000,1756661824
72808265,-3.6678,40.3172,1000,1724695081
71751951,-3.7126,40.3935,1000,1724739498
71777049,-3.7122,40.3936,1000,1724739438
72603399,-3.7132,40.3941,1000,1724739658
3523092,-3.5662,40.4512,1000,1724846651
141589,-3.577,40.4603,1000,1724855567
71910926,-3.7348,40.3891,1702,1759737962
73682439,-3.5597,40.4359,1000,1725402930
985866,-3.5578,40.4352,1000,1725410233
72141579,-3.2573,40.1575,1000,1725449491
71896079,-3.5143,40.4582,1000,1725454307
40972559,-3.0965,40.0743,1000,1725881701
71912202,-3.3006,40.1883,1000,1725882546
73020424,-3.4452,40.2709,1000,1725883091
71982868,-3.7013,40.4015,1000,1756895941
72457223,-3.4306,40.3133,1000,1726055785
73833132,-3.5087,40.4263,1000,1726056404
73801997,-3.4836,40.4483,1000,1726318748
72330498,-3.3648,40.4061,1000,1726467099
71923824,-3.4867,40.4472,1000,1726484580
73251755,-3.2395,40.1514,1000,1726486588
73199626,-3.4291,40.27,1000,1726487352
73738157,-3.5589,40.3583,1000,1726487944
72241684,-3.5065,40.4229,1000,1726488224
73478422,-3.5269,40.5027,1000,1726496293
74005261,-3.6819,40.3862,1000,1726549067
73013271,-3.3611,40.404,1000,1726635157
71912728,-3.3641,40.4065,1000,1726808206
72018464,-3.5034,40.4347,1000,1727072447
73736972,-3.6843,40.276,1000,1727085631
72049006,-4.2677,40.5657,1000,1727103034
73503233,-3.692,40.3998,1000,1727108855
73916417,-3.6855,40.274,1000,1727144349
36619,-3.6806,40.3882,596,1760213163
73867121,-3.5597,40.367,1000,1727179544
72527646,-3.5218,40.4487,1000,1753731303
72527648,-3.5177,40.4491,1000,1740206914
72013600,-3.6601,40.4448,1000,1760784554
73251330,-3.4931,40.4503,1000,1727319239
72763911,-3.4906,40.448,1000,1727319753
72301847,-3.4847,40.4532,1000,1727319773
71896076,-3.506,40.4488,1000,1727320361
73483110,-3.5055,40.4493,1000,1727320710
73483108,-3.4994,40.4481,1000,1727321650
72764015,-3.4989,40.4527,1000,1727331130
72764014,-3.4892,40.4493,1000,1727336441
72527636,-3.5006,40.4496,1000,1727339977
72301857,-3.4995,40.4598,1000,1727340936
72763912,-3.4962,40.4514,1000,1727345112
72764025,-3.5075,40.4582,1000,1727731840
41069837,-3.1816,40.1356,1000,1727783112
72226307,-3.2917,40.174,1000,1727783393
73020587,-3.4379,40.2714,1000,1727784058
71986196,-3.4274,40.2678,1000,1727784065
73093383,-3.5758,40.4525,1000,1727791643
71944827,-3.5212,40.4471,1000,1727960401
141599,-3.5777,40.4617,1000,1727961866
73785607,-3.5872,40.4456,1000,1727962752
72834988,-3.5766,40.4712,1000,1727964483
72013581,-3.6549,40.4477,1000,1760784558
